phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper
447.440296,4660.198,9.890517,25,911445.9769,936.9137744,972.8173,10.452061,26,1649924.606,1826.285678,903.4318,9.21826,1.2283806,0,1.2338009,0.56154346,0.6722574,-36.36566147,0.307062614,5,4750,4.5,0,NOT_AVAILABLE,131.5820849,52.76839679,141.9395786,55.56968988,100001,4784.5,4740.63,4836.733,,,,,,,200111,7.1015577,6.949003,7.2336025,23.809385,23.244143,24.374628
102.1489774,2618.7751,12.120035,32,128352.8076,209.3768605,613.0229,12.580375,31,196621.1633,202.0602432,973.0819,11.527844,1.2148323,0,1.0525303,0.46033955,0.59219074,-15.68868662,0.993336706,14,4500,3,0,NOT_AVAILABLE,131.6345948,52.59254569,141.6377578,55.62312322,100001,5103.8667,5028.5576,5248.84,0.215,0.0852,0.345,0.1123,0.0434,0.2001,200111,0.9214218,0.87122536,0.94922745,0.51904976,0.5144822,0.5236173
165.5911764,2773.5771,11.533172,34,182090.4801,268.3363469,678.59045,12.20067,34,394619.0523,325.9806606,1210.5597,10.771475,1.255682,0,1.4291954,0.6674986,0.7616968,-88.23084143,0.508473883,11,4500,3,0,NOT_AVAILABLE,131.4220349,52.71132497,141.9304273,55.68202892,100001,4647.84,4450.223,4776,0.114,0.0156,0.7761,0.06,0.0109,0.436,200111,17.621769,16.688726,19.221544,130.55646,117.86552,143.2474
249.92192,2092.7012,11.392087,34,247096.5548,258.2289298,956.8895,11.869222,33,391006.3123,229.8841781,1700.8839,10.781461,1.2200541,0,1.0877609,0.4771347,0.6106262,-9.605869284,0.595278469,9,5250,4.5,0,NOT_AVAILABLE,131.5587728,52.51716594,141.5569849,55.69882869,100001,5024.953,4939.03,5089.6025,,,,,,,200111,4.890915,4.7674527,5.0625677,13.740514,13.298828,14.182199
80.24361271,5133.842,11.651234,34,199221.523,204.9839398,971.8884,12.103047,36,303988.4225,184.8610846,1644.4154,11.054777,1.2215078,0,1.0482702,0.4518137,0.5964565,21.78402672,0.548625469,10,5500,3.5,0,NOT_AVAILABLE,131.9252761,52.49073021,141.3344384,55.5126417,100001,5095.09,5020.65,5140.48,,,,,,,200111,4.1187234,4.0463085,4.2417636,10.299767,9.966366,10.633167
44.9096569,6167.7,12.082209,34,159493.5054,147.011754,1084.9031,12.344531,34,172628.9306,111.3331682,1550.5615,11.669136,1.1990443,0,0.675395,0.26232243,0.4130726,-44.23206832,1.001083902,12,6250,4.5,0,NOT_AVAILABLE,132.0411547,52.35520847,141.0645356,55.51087003,100001,6495,6361,6839.79,0.583,0.3009,0.7861,0.305,0.1665,0.4251,200111,1.41477,1.2757295,1.4750046,3.2090983,3.1392832,3.2789135
536.554145,2191.9753,10.512242,15,641537.0283,739.6356293,867.369,10.833334,15,761236.4284,705.8181758,1078.5164,10.058121,1.1927196,0,0.77521324,0.32109165,0.4541216,-59.71561206,0.652034003,2,6000,3.5,0,NOT_AVAILABLE,131.7752808,52.409573,141.2801962,55.63097468,100001,5775,5607.0664,5981.4,,,,,,,200111,2.1561582,2.0099206,2.2872477,4.658691,4.5668383,4.7505436
267.0964174,4418.4956,10.50851,31,523675.6615,582.1933177,899.4876,11.053732,32,922619.8531,672.9107069,1371.0881,9.849363,1.2255034,0,1.2043686,0.5452223,0.6591463,-60.50659934,0.237072852,7,5000,4.5,0,NOT_AVAILABLE,131.771851,52.35238234,141.1916432,55.65886617,100001,4846.5464,4768.65,4909.66,,,,,,,200111,7.162676,6.979707,7.3985934,25.502033,24.783972,26.220095
484.0812997,2652.8872,10.416773,34,803218.9023,1078.953347,744.4427,10.589303,35,705478.6506,899.5860599,784.2258,10.14071,1.1748031,0,0.44859314,0.17253017,0.27606297,27.43787544,4.464788513,10,6500,3.5,0,NOT_AVAILABLE,131.9103613,52.14131534,140.7898071,55.67839673,100001,7225.79,7093.686,7327,1.092,0.684,1.339,0.5653,0.34,0.6711,0,,,,,,
3981.454375,362.3838,10.290339,33,247389.8571,3799.203258,65.11625,11.867933,35,1811354.372,13766.42749,131.57767,9.116912,1.4268947,0,2.7510214,1.5775938,1.1734276,-106.3049726,0.621533872,10,4000,3,0,NOT_AVAILABLE,131.9276922,52.06817001,140.6652745,55.70155203,100001,3467.3333,3352,3600.655,,,,,,,200111,95.12051,88.20685,101.77879,1178.2172,974.5916,1381.8428
33.75241049,3675.6206,12.954277,36,64669.89999,51.55107131,1254.4822,13.324633,35,85172.01941,67.77581265,1256.6727,12.436177,1.2078079,0,0.8884554,0.3703556,0.5180998,-46.22370982,1.546894391,13,6000,3.5,0,NOT_AVAILABLE,130.5819053,52.96280044,142.7563914,56.00724014,100001,5490.3237,5345.36,6350.66,0.1757,0.0915,0.2326,0.0777,0.0393,0.1054,200111,1.0184952,0.7612322,1.0744866,0.8491893,0.8350122,0.86336637
2398.355821,3248.842,8.45926,28,4477408.66,9411.273944,475.74948,8.723822,28,4768663.262,12845.18364,371.24133,8.065928,1.1866293,0,0.6578932,0.26456165,0.39333153,-38.64019296,0.22357231,9,5750,4.5,0,NOT_AVAILABLE,130.7193937,52.58461864,142.0915139,56.11749209,100001,6479.1904,6281,6734.7534,,,,,,,200111,1.793374,1.6598504,1.9083357,5.106454,5.068212,5.1446958
258.1828595,3432.6091,10.819487,29,470869.8094,348.7728682,1350.0758,11.169136,30,589450.5998,438.381852,1344.6053,10.335801,1.1964247,0,0.8333349,0.34964943,0.4836855,-24.74505186,0.340597309,12,5750,4.5,0,NOT_AVAILABLE,131.0929656,52.69288062,142.0685511,55.86659891,100001,5692.88,5545.1,5882.596,0.2033,0.0396,0.3626,0.104,0.0159,0.2075,200111,1.1942097,1.1184243,1.2587105,1.3495346,1.3367037,1.3623656
168.8205523,3121.4094,11.383925,29,242854.3115,318.3494586,762.8545,11.888023,30,400730.8451,350.1746392,1144.3743,10.754788,1.2213215,0,1.133235,0.50409794,0.62913704,-5.019169051,0.503098068,11,5250,4.5,0,NOT_AVAILABLE,130.8817397,52.63657714,142.0888734,56.00606611,100001,4980.5337,4909.315,5069.3496,,,,,,,200111,4.6916394,4.5286827,4.8287487,12.202462,11.797408,12.607516
56.66620245,6083.341,11.8447,32,198243.0963,238.389425,831.5935,12.108393,29,214771.0038,168.5614901,1274.1404,11.431981,1.1981153,0,0.6764116,0.26369286,0.41271877,-27.80356441,0.708522233,10,6250,4.5,0,NOT_AVAILABLE,130.9748905,52.56480735,141.9278698,55.99040363,100001,6482.25,6357,6955.215,0.0353,0.0089,0.1578,0.0077,0.0039,0.0694,200111,1.0687615,0.92834896,1.1112914,1.8170189,1.7876896,1.8463482
26.7409735,5986.4766,12.677494,32,82408.08347,90.79450704,907.63293,13.061463,32,111017.6111,83.74680896,1325.6339,12.14844,1.2082746,0,0.913023,0.3839693,0.5290537,-32.88948666,1.539975458,11,5500,4.5,0,NOT_AVAILABLE,131.1866523,52.54211431,141.7837408,55.88756028,100001,5474,5368.8,5842.945,0.299,0.1313,0.5297,0.1407,0.072,0.2427,200111,1.196853,1.0504777,1.2442167,1.1587656,1.1363902,1.1811409
32.91548682,5284.161,12.587425,33,95058.18487,107.5523812,883.83154,12.906414,30,114038.9742,77.83262327,1465.1823,12.119287,1.2021863,1,0.7871275,0.3189888,0.4681387,-3.057525254,2.021065228,10,6000,3.5,0,NOT_AVAILABLE,131.2542116,52.55182481,141.7647046,55.84671844,100002,5863.75,5838.3335,5914.25,0.082,0.017,0.1645,0.0445,0.0105,0.0851,200111,1.1092058,1.0903444,1.1188846,1.3104511,1.2836701,1.3372322
89.85266808,4480.171,11.676302,33,174392.1628,232.2595342,750.8504,12.247571,32,322527.2073,175.1956043,1840.955,10.990504,1.2344127,0,1.2570667,0.57126904,0.6857977,0.274494924,0.483422356,9,5000,3,0,NOT_AVAILABLE,131.3006916,52.533854,141.7128755,55.83013546,100001,4743.7866,4676.35,4878.66,0.0373,0.0106,0.329,0.0213,0.006,0.1581,200111,11.007258,10.407066,11.327013,55.278164,51.025833,59.530495
34.87280658,6674.164,12.271156,30,123043.6612,161.6828578,761.0186,12.62624,30,157782.8582,127.6236948,1236.3132,11.76677,1.206575,0,0.8594694,0.35508347,0.50438595,22.16145298,0.877422398,12,5500,3.5,0,NOT_AVAILABLE,131.2708366,52.5256909,141.715134,55.85000745,100001,5786,5558.515,6225.675,0.034,0.0127,0.0596,0.0137,0.0079,0.0271,200111,0.8709998,0.75231904,0.9437508,0.76602787,0.7559356,0.7761201
39.63637527,5365.025,12.369202,31,112410.9098,134.7085827,834.47473,12.724367,31,144357.5596,115.2937865,1252.0845,11.863321,1.2074691,0,0.86104584,0.35516548,0.50588036,-4.014835135,1.16746184,11,5500,3.5,0,NOT_AVAILABLE,131.0948413,52.4602711,141.7015585,55.9753243,100001,5758.3335,5621.6665,6255.0605,,,,,,,200111,2.0478156,1.7354872,2.1485937,4.1539726,3.9694471,4.338498
392.2140222,3268.1226,10.418812,21,589645.1314,943.5456085,624.92487,10.924911,20,973310.359,752.5155932,1293.4089,9.791291,1.219341,0,1.1336203,0.5060997,0.62752056,-38.94722489,0.251805529,7,5500,3.5,0,NOT_AVAILABLE,131.1746716,52.39792722,141.5624082,55.96148538,100001,4963.9746,4932.255,5003.8,,,,,,,200111,11.744763,11.558555,11.896312,75.45733,70.43614,80.478516
84.7345519,2763.66,12.264503,28,122340.0887,124.614791,981.74615,12.632466,26,162906.665,164.8943808,987.9455,11.732073,1.2180793,1,0.9003935,0.3679638,0.5324297,-20.17240495,1.437848719,14,5500,4.5,0,NOT_AVAILABLE,130.8929392,52.60694372,142.0364762,56.01420958,100002,5516.875,5302.3335,5675,,,,,,,0,,,,,,
42.80452025,4794.6616,12.407746,31,118120.7433,129.444518,912.52026,12.670572,31,128053.8383,103.9970392,1231.322,11.993439,1.1994872,0,0.67713356,0.26282597,0.4143076,27.62129326,1.633268063,10,5500,3.5,-1.5,NOT_AVAILABLE,131.0969365,52.45340051,141.6896447,55.97742119,100001,6390,6341,6748.143,,,,,,,200111,1.858408,1.6663806,1.8872405,5.1877646,4.981471,5.394058
214.0811114,2628.3088,11.312729,32,312656.0145,297.1590844,1052.1503,11.613721,32,359587.7947,268.7303787,1338.0988,10.872408,1.1947364,0,0.741313,0.300992,0.44032097,-21.01535776,0.624291256,12,6250,4.5,0,NOT_AVAILABLE,131.1029531,52.38256813,141.5746816,56.00735948,100001,5960,5889.25,6099.5273,0.29,0.1779,0.4141,0.1485,0.1025,0.2061,200111,1.3449976,1.2841675,1.3775078,2.056472,2.0267155,2.0862286
29.4320668,6218.769,12.532053,32,82449.83013,72.1911239,1142.1049,13.060914,32,143191.0695,90.30395333,1585.6567,11.87213,1.2328,0,1.1887836,0.52886105,0.6599226,-32.05303038,2.692931207,8,5500,4.5,0,NOT_AVAILABLE,130.4517197,52.66734733,142.3624325,56.21993094,100001,4900.98,4742.31,4981.7773,0.0107,0.004,0.146,0.0053,0.0013,0.0607,200111,0.6601121,0.6388736,0.7050236,0.22649665,0.22495568,0.22803763
291.8342935,2994.2356,10.83481,33,501773.3734,335.1358832,1497.2236,11.10012,32,534907.1337,325.8798009,1641.4247,10.441224,1.1863768,0,0.6588955,0.26530933,0.39358616,-16.01614826,0.625025521,10,6500,4.5,0,NOT_AVAILABLE,130.4528423,52.58961579,142.2395063,56.25702222,100001,6246,6203,6447.9004,0.7433,0.4009,0.9611,0.372,0.2427,0.5224,200111,1.5584353,1.462366,1.5801167,3.3302755,3.2887125,3.3718386
164.0344782,3036.5896,11.445063,36,264460.0363,313.1091175,844.6258,11.795488,36,334684.8314,277.6275652,1205.5173,10.95033,1.2028476,0,0.8451586,0.35042572,0.49473286,-8.73450618,0.64794216,12,5750,4.5,0,NOT_AVAILABLE,130.4586842,52.2389542,141.6815671,56.42237973,100001,5770.6665,5699,5902.4,,,,,,,200111,2.1082513,2.015195,2.1616085,4.4406176,4.359225,4.5220103
69.89287677,5642.7925,11.698548,33,221223.7342,305.5243729,724.07886,11.989309,31,253122.9341,139.0690652,1820.1239,11.253592,1.202732,0,0.7357178,0.290761,0.44495678,-39.3790874,1.331675418,10,5000,3,-1.5,NOT_AVAILABLE,130.6119759,52.17872754,141.5052103,56.36830537,100001,6142,5951.6,6325.75,0.2905,0.0595,0.5526,0.145,0.0626,0.269,200111,1.3583248,1.2805578,1.4466243,2.3655992,2.3285513,2.402647
87.11667746,4653.3765,11.668692,33,201784.4972,258.0031675,782.1008,12.089169,33,288305.7391,203.6823104,1415.4678,11.112287,1.208945,0,0.976882,0.4204769,0.55640507,-20.21667084,0.584337958,10,5500,4.5,0,NOT_AVAILABLE,130.8547566,52.38029383,141.6986583,56.14215437,100001,5327.033,5215.625,5544,0.324,0.203,0.4913,0.1725,0.0919,0.249,200111,1.0413074,0.96139824,1.0862682,0.786673,0.7798714,0.7934746
44.00716413,6948.2866,11.974863,34,162292.7751,142.175556,1141.4956,12.325641,34,205643.7285,170.3568531,1207.135,11.479132,1.203294,0,0.846509,0.35077763,0.49573135,14.6040348,1.325970668,13,5750,4.5,0,NOT_AVAILABLE,130.8323883,51.96413222,141.048415,56.34914541,100001,5771,5733,5896.0664,0.12,0.017,0.306,0.0727,0.0079,0.1713,200111,1.054218,1.0099686,1.0682398,1.1106058,1.0959173,1.1252943
37.78077902,6157.875,12.271611,29,128959.5213,168.6668726,764.58124,12.575254,29,150579.3759,118.510504,1270.5994,11.817506,1.2015462,0,0.7577486,0.30364323,0.45410538,-58.36387413,0.818814918,10,6000,3.5,0,NOT_AVAILABLE,131.3883823,52.43533016,141.5133661,55.82869712,100001,5976,5884,6389.8003,0.9373,0.7002,1.1031,0.463,0.3446,0.5734,200111,1.6705334,1.4611735,1.7231815,3.2066193,3.1205952,3.2926433
89.7392384,4299.1953,11.722442,31,177144.7165,241.9577952,732.1306,12.230568,29,295662.5672,126.8824696,2330.2083,11.084929,1.2255037,0,1.1456385,0.50812626,0.6375122,-44.23100756,0.673317286,11,5000,3,0,NOT_AVAILABLE,131.5243224,52.2754382,141.1926015,55.82862682,100001,4919,4750,5027.5747,,,,,,,200111,4.9374695,4.726515,5.2950597,12.859108,12.393333,13.324883
2613.929985,4000.9812,8.139714,32,4533557.16,9092.108711,498.6255,8.71029,29,8288155.868,10509.34437,788.6463,7.465775,1.2259862,0,1.244515,0.5705757,0.6739392,-31.71075412,0.156473418,15,4500,4.5,0,NOT_AVAILABLE,131.3175781,52.25997995,141.2717572,55.94810974,100001,4934,4816.3,5060.575,0.341,0.1534,1.6285,0.166,0.074,1.0018,200111,8.081113,7.6819186,8.48091,34.868534,34.366787,35.37028
80.36814944,4905.074,11.699042,31,185372.4162,188.5383999,983.20776,12.181275,30,295855.2024,279.2907727,1059.309,11.084222,1.2207339,0,1.0970535,0.48223305,0.6148205,-11.17283126,0.475573793,7,5000,3,0,NOT_AVAILABLE,131.3313215,52.10833311,141.0241,56.01030448,100001,5206.57,4991.88,6854,,,,,,,200111,3.2409933,1.8702227,3.5257642,6.954369,6.750315,7.158423
194.8242967,2522.978,11.459475,29,274242.144,373.4002241,734.44556,11.756053,29,317991.8164,211.3168433,1504.8105,11.00588,1.2048604,0,0.7501726,0.2965784,0.4535942,-11.04662029,5.5108387,8,6000,4.5,0,NOT_AVAILABLE,131.796491,52.12035289,140.8122031,55.75027393,100001,6050.6665,5608,6332,0.157,0.0089,0.3168,0.0767,0.0049,0.1536,200111,1.184402,1.081493,1.3787627,1.6939703,1.672758,1.7151827
88.35854634,4690.1533,11.644776,32,225908.3276,242.667512,930.9377,11.966558,32,273513.7342,200.1756927,1366.3684,11.169472,1.2051251,0,0.79708576,0.32178116,0.4753046,-79.37101145,2.612038614,10,5750,4.5,0,NOT_AVAILABLE,131.8774881,52.0973785,140.7361168,55.71611047,100001,5864.6,5748.5527,6232.6665,,,,,,,200111,2.090214,1.8506309,2.1754572,4.656181,4.45426,4.858102
91.95349426,3966.4785,11.783432,32,212343.2965,236.4018278,898.23035,12.033792,32,225137.0386,129.1283022,1743.5143,11.380802,1.1994584,0,0.6529894,0.25035954,0.40262985,-24.36381814,2.242391306,11,6000,3.5,0,NOT_AVAILABLE,131.5791198,51.94488019,140.6400985,55.94861689,100001,6427,6376,6613.25,0.132,0.0487,0.176,0.0727,0.0373,0.0926,0,,,,,,
33.48589059,3505.4316,13.014358,32,54593.72887,87.16518149,626.32495,13.508532,31,89502.41316,66.22407365,1351.5087,12.382333,1.2275777,0,1.1261988,0.494174,0.63202477,-65.89256392,3.549370064,5,5500,4.5,0,NOT_AVAILABLE,131.6574555,51.86723358,140.4774673,55.94022349,100001,4998.6797,4962.75,5083.22,0.1973,0.008,0.4561,0.07,0.0046,0.219,200111,0.8322218,0.8047702,0.8443158,0.38957775,0.3848011,0.3943544
557.8151005,1983.4403,10.578592,16,632038.4873,769.3006386,821.57544,10.849529,16,681922.2166,478.0363315,1426.5071,10.177583,1.1876076,0,0.6719465,0.27093697,0.40100956,-20.35361913,8.873275514,3,6000,3.5,0,NOT_AVAILABLE,131.6452549,51.84220533,140.4434844,55.95814382,100001,6191.3003,6078.075,6846.8896,0.9085,0.6809,1.2071,0.431,0.3483,0.6011,200111,1.7670267,1.4448415,1.8334738,4.1334095,4.0611887,4.2056303
606.5693614,2924.695,10.065963,35,776785.637,703.3494685,1104.4092,10.625635,33,1396056.236,1410.531708,989.73755,9.399663,1.2248054,0,1.2259722,0.55967236,0.6662998,3.739077931,0.139438746,11,4750,4.5,0,NOT_AVAILABLE,131.7441856,51.89851216,140.4847818,55.87835559,100001,4834.08,4794.48,4932.46,0.038,0.0053,0.8264,0.0125,0.0029,0.161,200111,11.011287,10.576418,11.193933,59.65217,57.52157,61.78277
229.9723434,2572.7068,11.258201,34,330536.1151,268.119863,1232.7924,11.553341,34,376970.8812,235.795765,1598.7178,10.821151,1.1958172,0,0.73219013,0.29514027,0.43704987,-17.83725404,0.514398468,12,6000,4.5,0,NOT_AVAILABLE,131.733116,51.74454639,140.244075,55.95289135,100001,6122.73,5929,6521.955,0.2167,0.0949,0.4511,0.123,0.047,0.1974,200111,1.2915845,1.1383018,1.3773685,2.1121306,2.087384,2.1368773
469.6267222,3250.3147,10.22917,34,897224.0136,774.7254261,1158.1187,10.469136,30,908062.6671,723.0855453,1255.8164,9.866631,1.1826819,0,0.6025057,0.23996639,0.3625393,-20.73626961,0.770096924,10,6500,4.5,0,NOT_AVAILABLE,131.1330137,52.09159144,141.0977371,56.12619331,100001,6557.575,6456.85,6729.43,,,,,,,200111,2.0914726,1.9860134,2.1572344,7.2873936,7.165982,7.4088054
84.62662397,5062.931,11.608593,28,225212.3119,227.7097738,989.0323,11.969908,28,289890.624,196.1286439,1478.0637,11.106335,1.2022228,0,0.8635731,0.36131477,0.5022583,-10.85325249,0.697698464,9,5750,4.5,0,NOT_AVAILABLE,131.2529785,52.00162999,140.8936374,56.10195299,100001,5598.953,5454.142,5831,0.39,0.286,0.5854,0.194,0.1443,0.3184,200111,1.423794,1.3127279,1.5004029,1.7948011,1.768912,1.8206903
536.5033824,2983.4858,10.177625,30,715236.8597,538.7166827,1327.668,10.715263,32,1243062.703,1460.10471,851.35175,9.525687,1.22344,1,1.1895761,0.53763866,0.6519375,-0.360467194,0.236894752,10,5000,4.5,0,NOT_AVAILABLE,131.1741377,51.87534495,140.7317524,56.20285028,100002,4940.7437,4829.5,5002.5767,0.3377,0.0053,1.8613,0.2882,0.0034,0.9701,200111,10.719705,10.456347,11.219232,61.692112,58.926865,64.45736
408.0233482,2733.0432,10.570037,18,610176.1057,664.8881795,917.71234,10.887751,18,727243.4776,1187.737052,612.29333,10.10772,1.1993229,0,0.78003025,0.31771374,0.4623165,6.503257814,0.598774242,8,5500,3.5,0,NOT_AVAILABLE,131.1785659,51.87572855,140.7301255,56.20024222,100001,5866,5705.1396,5920,,,,,,,200111,2.0295975,1.99274,2.145663,4.3942304,4.09916,4.6893005
34.67056094,5801.63,12.429588,30,112204.9416,116.5001839,963.13104,12.726358,31,130261.25,83.59083086,1558.3198,11.974882,1.2054254,0,0.7514763,0.2967701,0.4547062,51.31937828,2.008738184,10,6000,3.5,0,NOT_AVAILABLE,131.2099167,51.76099602,140.5304822,56.23511381,100001,6177.3335,5608,6479,0.1097,0.0429,0.2126,0.0473,0.0196,0.1071,200111,1.0274613,0.9340102,1.2466701,1.3849366,1.3596042,1.4102689
290.1268073,1675.6931,11.47141,27,233672.8819,535.6678776,436.22717,11.929868,28,356907.5269,539.6471328,661.3721,10.88053,1.2147774,0,1.0493374,0.45845795,0.59087944,-28.46848664,0.815751591,10,5500,4.5,0,NOT_AVAILABLE,131.2130405,51.64893167,140.3489056,56.28400937,100001,5159,5048,5369.6665,0.008,0.004,0.0251,0.0045,0.0019,0.0127,200111,0.7678346,0.708768,0.8019735,0.3762636,0.36779553,0.38473165
26.93703763,4951.456,12.875659,31,60982.78413,88.34947373,690.245,13.388371,29,103308.0197,92.18638588,1120.643,12.226584,1.2317724,1,1.1617861,0.5127115,0.64907455,0.148056475,1.171236808,10,5500,3.5,0,NOT_AVAILABLE,131.4958011,51.86471259,140.5534238,56.03058597,100002,4968.745,4905.9,4996.5,0.3373,0.0053,1.7663,0.206,0.0039,1.0154,200111,10.153134,10.040648,10.414927,56.608524,48.841305,64.37575
249.5313351,4370.042,10.594339,30,569304.1096,379.3998898,1500.5385,10.963027,30,745118.1092,1056.079558,705.5511,10.081357,1.2053807,0,0.88167,0.36868763,0.51298237,16.12673925,0.576279222,7,5750,4.5,0,NOT_AVAILABLE,131.4440523,51.73359264,140.3692224,56.11803628,100001,5482.25,5407,5534,0.4133,0.1842,0.561,0.2037,0.0949,0.2791,200111,1.3885224,1.3626748,1.4274398,1.5690466,1.5567795,1.5813137
308.931337,1914.8435,11.258378,35,339739.6794,396.8974778,855.9885,11.523522,35,366443.9703,230.0866602,1592.6345,10.851901,1.1937748,0,0.6716213,0.26514435,0.40647697,-15.41021501,0.851794012,14,6250,4.5,0,NOT_AVAILABLE,131.4856563,51.71923287,140.3255129,56.10141454,100001,6335.75,6298.25,6452.3433,0.0605,0.0029,0.2011,0.0347,0.0019,0.1001,200111,1.1359103,1.0952296,1.149477,1.8731601,1.8519223,1.894398
29.33692382,5113.6353,12.748005,32,82268.6256,95.8091661,858.67175,13.063303,31,98466.57529,117.8152766,835.7709,12.278698,1.2047541,0,0.784605,0.31529808,0.46930695,-12.34809398,1.429014913,10,6000,3.5,0,NOT_AVAILABLE,131.6649044,51.65370584,140.1318721,56.03100034,100001,5929,5870.25,6327.2305,0.3063,0.1869,0.431,0.1493,0.0989,0.2141,200111,1.2821516,1.1258355,1.3079438,1.830203,1.7864795,1.8739266
40.18568188,2964.3115,12.998378,34,60854.6167,63.02188305,965.6109,13.390655,32,83612.03147,66.75652199,1252.4923,12.456248,1.2127532,1,0.9344063,0.39227676,0.5421295,29.98999644,2.75760666,10,5500,4.5,0,NOT_AVAILABLE,131.6913703,51.68707394,140.1724253,56.00152112,100002,5381.5,5362.5,5441,0.1433,0.0223,0.1977,0.0697,0.0159,0.0921,200111,0.949646,0.9289899,0.95638734,0.6814462,0.6696974,0.693195
245.2753257,2878.3215,11.066382,33,386799.4353,312.6372064,1237.215,11.382673,34,458611.5387,193.3413025,2372.0308,10.608308,1.1974977,0,0.7743654,0.31629086,0.45807457,-64.14635905,0.666384686,13,6000,4.5,0,NOT_AVAILABLE,131.7525048,51.68191459,140.134219,55.96979641,100001,5873.5,5752.8735,5954.467,0.1828,0.0742,0.2791,0.0913,0.032,0.1293,200111,1.1574533,1.1261901,1.2065012,1.4364469,1.4227992,1.4500946
231.3233193,4627.149,10.614533,26,476077.8527,546.5387534,871.07794,11.157193,25,839694.2578,433.3010142,1937.9005,9.951617,1.2292714,0,1.205576,0.54265976,0.6629162,-50.39503034,0.422043512,7,5000,3,0,NOT_AVAILABLE,131.3834676,51.73105695,140.3953565,56.15271019,100001,4946.035,4833.8647,5093.245,0.171,0.028,1.4441,0.083,0.012,0.5907,200111,8.766937,8.26748,9.1785345,41.43996,39.507763,43.372158
47.37226675,2674.595,12.93141,31,58685.26836,64.71675148,906.8018,13.430065,32,96594.8249,81.82441861,1180.5134,12.299536,1.2255572,0,1.1305294,0.49865532,0.6318741,-26.99292851,1.644951428,8,5500,4.5,0,NOT_AVAILABLE,131.4960819,51.5568092,140.0593325,56.16791585,100001,5092.223,4934.5,5343.65,0.0905,0.016,0.2326,0.048,0.0093,0.1087,200111,0.7366676,0.66897583,0.78451294,0.32875133,0.32537732,0.33212534
29.65321942,6853.448,12.418413,29,107524.0181,73.17239122,1469.4615,12.772624,28,137769.231,167.2245548,823.85767,11.91404,1.2069925,0,0.8585844,0.35421085,0.50437355,21.10154338,1.615681297,7,5500,4.5,0,NOT_AVAILABLE,131.3675546,51.4953618,140.0241397,56.26684582,100001,5792.5,5573,6027.7803,0.0295,0.0102,0.1941,0.0207,0.0049,0.0865,200111,0.8865696,0.81870997,0.9577823,0.7972317,0.786037,0.8084263
34.64121592,3632.312,12.938925,31,52596.19056,65.51627996,802.7957,13.549003,30,104589.5039,97.83479882,1069.042,12.2132,1.2492137,0,1.335803,0.61007786,0.7257252,-59.4495816,1.280318415,8,4500,3,0,NOT_AVAILABLE,131.4456831,51.48350992,139.9661834,56.22850332,100001,4848.37,4670.665,4990.13,0.5058,0.125,2.1836,0.19,0.0705,1.2631,200111,7.6500077,7.221538,8.243202,29.134096,26.346624,31.921568
65.32518888,5635.42,11.773349,30,208488.0829,255.5106936,815.9662,12.053685,30,231862.8544,129.1722884,1794.9891,11.348842,1.1961675,0,0.7048435,0.28033638,0.42450714,-19.91045575,0.874473177,10,6250,4.5,0,NOT_AVAILABLE,128.7567775,52.90470466,143.6736899,56.98557827,100001,6194,5886.8604,6587.77,,,,,,,200111,1.9356096,1.7111312,2.1428545,4.968383,4.848331,5.0884347
36.40303126,5289.4653,12.476993,32,101542.1483,103.353996,982.4695,12.834772,29,131080.959,129.0559541,1015.6909,11.968071,1.2081017,0,0.8667011,0.3577795,0.5089216,2.682364675,1.450199348,16,5500,4.5,0,NOT_AVAILABLE,128.7537237,52.88351293,143.6422826,56.99821762,100001,5872,5613,6191,0.198,0.026,0.5211,0.094,0.0089,0.2124,200111,1.0138747,0.9120838,1.1095996,1.101051,1.0656655,1.1364365
65.78953939,5325.873,11.826997,35,145719.2448,157.1460538,927.2854,12.442595,35,290772.2154,177.9639514,1633.8827,11.103038,1.245742,0,1.3395576,0.6155987,0.72395897,13.1364149,0.412894736,11,5000,3,0,NOT_AVAILABLE,128.9555451,52.96926128,143.6602363,56.84969356,100001,4618.31,4583.8696,4685.257,0.467,0.248,1.9675,0.237,0.147,1.0736,200111,13.275593,12.898918,13.475832,72.23287,66.63913,77.826614
