ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error
318.2851135,31.56677923,0.0958798,0.040542796,2.3649035,-2.689078694,0.048089705,-4.296935906,0.066350116,-80.72146925,0.272775828
289.2820253,28.03532047,0.095882363,0.025084753,3.8223364,-2.478168325,0.040523314,-4.470594338,0.046131378,-9.041240422,2.603671188
299.2792306,40.52411207,0.095882451,0.027939708,3.431763,-3.281123671,0.047670436,-5.476390676,0.044492026,-58.92566409,0.408382028
288.260603,39.21959817,0.095884259,0.024559852,3.904106,-3.424464517,0.043368892,-6.278212229,0.044291721,-36.9452018,0.288159796
299.7977565,35.63356883,0.095885319,0.058796145,1.6308097,-2.16053666,0.12086623,-4.180137626,0.104754166,31.00953176,1.433404104
309.4939149,31.08434196,0.095889496,0.042649099,2.2483358,-3.223908395,0.058496781,-4.149415102,0.068415346,-11.69879532,0.36779282
356.1953171,51.2986613,0.095889708,0.021544247,4.4508266,-2.464490305,0.02914887,-1.358087425,0.024054448,-89.03832302,1.355836439
302.8428119,12.59182488,0.095889733,0.028736196,3.3368971,-1.418676241,0.04079386,-5.142667304,0.032522914,35.86906999,0.867007162
284.7092107,29.86075369,0.095890086,0.029048547,3.3010285,-1.750276018,0.041552467,-4.096255024,0.051452063,-87.9095117,0.688132481
300.345753,36.72411974,0.095892946,0.018317888,5.234935,-4.147168755,0.030909479,-3.5470925,0.032054619,-52.07679613,3.012583058
312.8749585,13.01560278,0.095895068,0.021247575,4.513224,-2.159287714,0.033637153,-2.717843752,0.035942997,-81.24990253,1.533565096
299.5261749,34.01970779,0.095895732,0.026366928,3.6369703,-2.667433736,0.039175979,-5.056295647,0.047130218,-9.618000742,4.196494172
317.8337846,16.260995,0.095896746,0.02326466,4.121992,-0.696698566,0.03572995,-4.878612872,0.039271502,-104.5052264,1.399486323
294.2591908,31.46015409,0.095897933,0.058743966,1.6324729,-2.315349361,0.087809197,-5.196508647,0.086370208,-14.70430902,0.231525265
306.5599966,26.36919431,0.095902733,0.028422056,3.3742363,-3.62667936,0.036757674,-5.69711514,0.036119542,-15.66966817,1.249882558
323.3226526,47.34116728,0.095903004,0.06426622,1.492277,-0.600477791,0.103122419,-2.621365186,0.104094888,-82.38149495,0.588475052
294.4634485,32.67100333,0.095904747,0.023480972,4.08436,-2.536082373,0.035641651,-4.911585854,0.043620424,-70.21449128,0.986579183
298.7068427,33.80938423,0.095908794,0.0576801,1.6627709,-2.23659124,0.098044253,-6.048350416,0.101947465,-74.42818848,1.399022578
297.8455529,30.04254324,0.095909686,0.051218896,1.872545,-2.90536415,0.081622728,-4.136616006,0.095187992,-17.23019873,1.51811326
337.8478896,47.79775906,0.095910464,0.015721559,6.1005697,-2.758917802,0.024616654,-1.837889105,0.02330222,-96.71351411,1.4793779
289.0801303,35.69123396,0.095912978,0.015552821,6.1669183,-4.065540925,0.02467151,-4.160804698,0.025938905,-80.8555808,8.557327239
298.4280753,43.17038904,0.095913644,0.02588021,3.7060611,-3.346029204,0.041851375,-4.707099234,0.03973517,-6.865946733,1.480501944
292.2870439,22.29162567,0.095914912,0.048252985,1.9877509,-2.979571159,0.062846558,-7.299091518,0.073795383,53.32613409,9.320800252
284.55358,27.23588016,0.095917379,0.025213895,3.8041477,-1.241930791,0.037694208,-5.613967901,0.039339423,-41.73431684,2.513289359
282.2991866,29.95703288,0.09591839,0.02657892,3.6088145,-3.765118269,0.037490729,-6.290877183,0.046186023,-44.77752201,2.988342094
315.0671233,37.55748205,0.095922377,0.028749081,3.3365371,-2.810127436,0.036829503,-3.203269571,0.044644705,-24.24137401,6.502617495
318.9133126,59.41057255,0.095928334,0.066775652,1.4365765,-1.963394442,0.138112842,-1.694560077,0.131570112,-106.8287667,5.209168008
295.9696004,35.94394607,0.09593364,0.014610486,6.5660815,-1.394654171,0.023559293,-4.463247189,0.025536641,-64.47066051,0.757529121
296.1919982,27.4289008,0.095934022,0.046705845,2.0540047,-2.668947033,0.062804029,-7.013539817,0.071108943,-10.32574818,4.039302078
304.5398044,46.53434384,0.095935686,0.048073897,1.995588,-4.283280162,0.085518587,-4.653070523,0.084750903,-87.22029726,1.178461822
301.6061761,41.23183674,0.095937675,0.035094795,2.7336724,-2.1400128,0.056467972,-2.445960049,0.052610865,27.52710151,3.347847093
343.0008839,58.46946257,0.095937927,0.04893556,1.9604951,-1.215810768,0.087035588,-0.835167643,0.074506655,-77.38313269,2.103164129
297.463734,30.08036838,0.09593838,0.041168007,2.3304112,-1.448264037,0.064732095,-4.101004978,0.072564093,-24.98528797,4.598802119
305.0113612,18.26413371,0.095938512,0.026397061,3.6344392,-1.726538858,0.040542286,-2.005147059,0.033733349,6.241538629,1.747565622
293.2679528,20.8890228,0.095941394,0.059276505,1.61854,-4.125254765,0.071935026,-6.239753927,0.088315328,-34.17135762,1.577991918
289.2767412,23.18866834,0.095943054,0.043422646,2.2095165,-3.950622068,0.053757351,-5.74988579,0.065259744,14.005281,9.190183547
296.4663483,19.43174167,0.095944088,0.069108606,1.3883089,-1.489495686,0.083413403,-7.634543864,0.095309312,26.70294008,1.555408116
314.6471662,26.67125216,0.095945526,0.026188651,3.66363,-1.524858457,0.03756884,-3.749072092,0.037249879,-52.22540203,0.309732687
305.7580664,51.96053928,0.095945768,0.034768696,2.7595446,-2.13513102,0.064207807,-1.475124939,0.05908268,-185.0506251,0.538150506
340.3405116,52.70228361,0.095953811,0.024950482,3.84577,-1.576372537,0.038679707,-1.155173783,0.040258308,-80.26454167,2.541748342
295.1953237,30.96229715,0.095959577,0.032119013,2.9876254,-2.177859375,0.051538166,-3.989814206,0.053655442,-7.759685137,0.299684386
313.7969355,18.80419376,0.095965923,0.027916424,3.4376152,-0.855694497,0.043818434,-2.412489389,0.046951997,-298.6999162,3.613372364
298.083161,19.39713848,0.095966739,0.044771809,2.1434636,-3.442907646,0.059827695,-5.731583589,0.055467038,-0.303653137,2.650327399
323.9017055,48.74215835,0.095972983,0.041122827,2.333813,-2.661631717,0.071543477,-5.311129341,0.064919527,-27.19757756,1.019465056
317.663511,46.81517646,0.095973163,0.023182701,4.139861,-2.12040369,0.044490873,-2.381516556,0.041507494,-41.32452996,2.899621167
347.4108402,53.93206159,0.09597473,0.019150397,5.0116315,-3.0770318,0.028765845,-2.426944669,0.029750873,-96.89173696,1.389726237
291.8673334,22.38559904,0.095977453,0.055465622,1.7303953,-2.398543032,0.075596095,-5.643527639,0.086936793,22.72863392,0.575907331
340.9734146,54.64868702,0.095982444,0.027741808,3.4598482,-2.15698648,0.042675152,-1.913096413,0.041060969,-84.05985823,8.164551651
301.001578,36.69703769,0.095991145,0.025338365,3.7883718,-2.195739142,0.043412525,-4.590628014,0.041226933,15.40678077,0.889253907
319.244846,31.95405513,0.095995747,0.021158843,4.536909,-2.262507258,0.024840161,-1.76346506,0.037395096,-19.75355974,1.377586163
290.2191062,25.85143641,0.09599908,0.034518574,2.7810848,-3.095040138,0.050850596,-5.808224666,0.061558613,-16.95758457,1.60383994
329.0392188,14.03007449,0.096000424,0.039288446,2.4434772,5.082903936,0.057363002,-1.504967255,0.056331342,-151.1968105,1.211974156
291.5343788,29.62097183,0.096001755,0.029794577,3.2221217,-2.508788446,0.044944346,-5.712151357,0.052120651,-71.41286445,1.230917263
331.9074417,35.45963996,0.096003683,0.019868724,4.8318996,1.430561891,0.030865842,1.105851485,0.038754397,4.540180886,0.946434259
321.6743942,48.34429236,0.096004551,0.045820292,2.0952408,-3.529443254,0.073024661,-3.196197335,0.07059889,-77.32862001,4.516169276
325.9841513,37.2125449,0.096004661,0.019431459,4.940682,-2.604077872,0.02091088,-3.176683087,0.028735722,-59.22256174,1.039051684
310.276507,44.41502325,0.096009224,0.109342203,0.8780619,-2.981479664,0.174651368,-3.619383605,0.183730379,-31.16844927,0.723003262
334.4773956,49.93717254,0.096010361,0.030334137,3.165093,-1.899126335,0.04937555,-0.706981785,0.045551578,-119.6634256,1.280686726
311.896507,27.46351507,0.096011587,0.028684056,3.347211,-2.018101111,0.044482583,-2.704323315,0.048363757,-70.48406964,0.380458546
299.3462219,30.9511455,0.096014643,0.077935153,1.2319812,-2.892270959,0.113015343,-4.121618942,0.135707568,-12.57475368,0.479235814
348.9589556,41.77618446,0.096019037,0.019857276,4.8354588,-1.704488237,0.024610109,-0.495459828,0.026264458,-60.85542858,0.902143115
350.5007224,62.6815494,0.096019463,0.049791761,1.9284207,-2.858924359,0.090257298,-1.123172784,0.074344282,-105.0396008,1.846468669
357.8173403,53.50588255,0.096020172,0.022098485,4.3451023,-1.103594681,0.030229974,-0.593158826,0.025087381,-67.95071112,1.561314114
328.7533536,56.11662315,0.096022389,0.059859497,1.6041296,-2.871090508,0.121273608,-1.951138045,0.123507117,-57.22866733,4.623546911
352.5653781,46.49643946,0.096023955,0.020928004,4.5882998,-2.767236043,0.029216057,-3.596142467,0.024990585,-104.579945,1.06790789
298.398824,33.45803097,0.096024147,0.03994282,2.4040403,-2.338868212,0.061393946,-4.226482049,0.06659154,-11.58396689,1.544559
297.1043761,36.64847655,0.09602493,0.039345931,2.44053,-3.183930515,0.063204024,-3.457569654,0.064218626,-52.32912138,0.771610782
291.4052631,25.67899091,0.096025632,0.038178333,2.5151865,-3.411591621,0.050662193,-8.140785371,0.059684619,-85.24524588,2.821525032
321.1854626,48.6966783,0.096027868,0.068217821,1.4076654,-2.856841192,0.116046492,-3.0786196,0.113944841,-86.35322881,1.375587645
285.3124585,28.70820886,0.096029708,0.014710324,6.5280485,-2.252786302,0.022685729,-4.795408471,0.024884753,-14.51304461,1.127801263
295.2137527,32.11950181,0.096031131,0.053358009,1.799751,-3.276107799,0.08157475,-5.364458027,0.084476863,-15.49061649,0.580049839
298.1186389,50.6456383,0.096031397,0.017451657,5.5027094,-2.632503678,0.039121531,-4.496846096,0.032963772,-128.0747939,11.1937539
297.3761443,44.55385554,0.096031875,0.03208213,2.9933136,-2.3280122,0.056266522,-5.083748504,0.054343037,-35.94579489,0.435434723
337.9152115,53.42626688,0.096032394,0.019416823,4.9458346,-2.678680105,0.033460508,-1.239055672,0.031919702,-64.57112139,1.241627627
297.9065759,34.75288645,0.096032942,0.045842959,2.0948243,-2.1565076,0.071809663,-4.73556741,0.078477195,-30.69891553,0.508570134
298.3520714,14.76285568,0.096033752,0.044884311,2.139584,-3.146141388,0.049109865,-5.879460242,0.043367891,0.575518678,0.391806546
315.9637904,45.76852704,0.096033994,0.047046975,2.0412364,-3.701040237,0.076856961,-4.876354803,0.071025057,-76.16264693,2.984490361
294.7177491,32.20885738,0.096035051,0.029755918,3.227427,-2.831349323,0.048412624,-5.941083069,0.048694478,-28.5586414,0.26880818
311.3385309,38.15796202,0.096035819,0.028061267,3.422362,-4.360371854,0.043549553,-4.921505656,0.043621728,-30.91554846,1.242542694
351.808281,61.97670889,0.096035919,0.03887395,2.470444,-1.032656842,0.06704599,-0.767316398,0.057791232,-40.61599928,2.046723848
293.4652092,24.91848554,0.096036216,0.053152742,1.806797,-2.007342056,0.069566083,-3.696656102,0.078716333,-92.02527045,0.600369239
325.1723833,57.48023258,0.096037505,0.036396036,2.6386805,-1.951701865,0.071559298,-2.268362271,0.067985421,-19.32915765,2.347952905
288.1547743,36.149546,0.096040732,0.029623849,3.2420073,-2.168245321,0.044333623,-3.558967895,0.044047426,10.71785216,0.431113852
293.581969,26.90129685,0.096040822,0.02096764,4.5804305,-1.799156948,0.028354435,-4.821148701,0.037355675,-13.35740581,2.851551516
292.115926,28.35139505,0.096041318,0.056625313,1.6960845,-2.411246223,0.077771323,-4.175344541,0.104245781,10.18839998,0.58590598
290.3731647,31.02058925,0.096045796,0.016320597,5.884944,-2.128019501,0.024641098,-5.886318969,0.027474814,-20.33238053,1.045645615
305.9752538,23.51992888,0.096045974,0.039228112,2.4483967,-1.545484811,0.058944987,-4.994778316,0.048507956,-33.07480119,0.575446811
313.3028879,37.21150506,0.096047801,0.026819117,3.5813186,-1.612246513,0.0404125,-2.960797088,0.048038239,-58.26507256,1.512379655
309.8459123,55.274338,0.096048566,0.013907672,6.906157,-3.999622909,0.030049238,-4.407636956,0.030765352,-98.42070537,1.446749656
348.7881774,45.30142102,0.096055111,0.022399997,4.288175,1.240733798,0.030183346,-1.932494096,0.031274187,-101.2694199,1.0952019
307.2816485,49.27238574,0.096056809,0.05613549,1.7111601,-2.066601195,0.096241332,-3.842386452,0.101322548,-94.62742573,3.417778921
291.2349466,26.47528435,0.09605762,0.039701324,2.4195068,-2.246663539,0.059294705,-5.280665922,0.061619682,14.3315168,0.379191002
356.766275,59.26587508,0.096059518,0.0697928,1.3763528,-2.730035614,0.09913635,-0.791221741,0.089140178,-92.3290563,0.794346298
310.8129054,16.27806692,0.096061093,0.036254189,2.649655,-0.062569709,0.050574285,-3.6513272,0.056737714,-51.22908808,0.264447394
285.7811253,25.87255145,0.096061962,0.026336242,3.6475196,-3.065273378,0.033619889,-5.057410193,0.040618403,-19.29922631,1.818963847
298.5587359,34.22572544,0.096063865,0.052227385,1.839339,-3.058925649,0.0883578,-4.511063901,0.089938402,-15.83605754,1.907319823
315.8331586,37.82853144,0.096064851,0.015569035,6.170251,-3.515251441,0.023537101,-2.822714295,0.024020165,-42.99774923,0.89171883
330.5920875,46.6358858,0.096065355,0.026361897,3.6440988,-4.206218868,0.038614387,-2.141771041,0.03670648,-77.60843596,0.7184449
295.7388605,29.46846274,0.096067214,0.046062745,2.085573,-2.450252493,0.070554576,-4.024395344,0.091576822,-47.7349781,1.904785098
291.187777,22.68428154,0.096071869,0.054160881,1.773824,-2.832352189,0.067257612,-5.671322383,0.086022341,42.2761473,0.825019322
329.0884474,18.31789935,0.09607258,0.041620152,2.3083189,-2.09734153,0.073481089,-6.801179891,0.085321595,-162.700588,0.688118465
288.3584048,28.87288254,0.096076248,0.018839767,5.0996513,-3.565888549,0.025032142,-4.853733564,0.029184627,4.396655881,0.596803566
314.0513879,47.95517136,0.096076491,0.054637076,1.7584486,-1.995204176,0.090654649,-2.371971156,0.087546989,-0.771626421,0.690768578
307.2487253,20.07045642,0.096088874,0.023605714,4.0705767,-2.778019294,0.033906841,-5.136958742,0.032619767,23.23383086,2.541662272
282.2193499,30.16510021,0.096091559,0.017836028,5.3874974,-1.654885272,0.027388667,-4.568568311,0.028501757,34.87519222,1.059894729
293.1184116,19.94310851,0.096092976,0.041678552,2.3055737,-2.58857254,0.049207033,-5.289469988,0.058316212,30.86871686,1.278609785
296.1704359,24.92414584,0.096095776,0.04482003,2.1440363,-2.719115406,0.056678164,-5.343009503,0.064734845,16.66170649,5.921453946
314.7455839,26.29700758,0.096098433,0.031396625,3.0607886,-1.906524775,0.044682708,-0.938113489,0.040132277,-229.0565633,0.696894467
299.2870371,33.57711545,0.096103382,0.081024869,1.1860974,-2.758502882,0.132496445,-4.760147989,0.133530539,-23.81137778,0.45933461
286.9182836,51.13753492,0.096104653,0.023223756,4.1382046,-1.777454386,0.044335687,-1.781256406,0.04552993,-18.67133582,1.227900211
297.0013601,29.63472209,0.09610904,0.13237897,0.72601444,-2.252404785,0.205576366,-4.082585403,0.199969381,-71.12950552,0.263714367
346.8247707,44.70631555,0.096111414,0.034451538,2.7897568,-2.235818476,0.056052729,-2.221463603,0.046690156,-146.0680406,0.41060582
288.832812,24.44680646,0.096111735,0.030894287,3.1109872,-3.333945876,0.04732022,-6.1933894,0.048813754,-75.02155758,16.94550279
343.6492587,52.83311829,0.096112651,0.022156229,4.3379517,-2.294625701,0.036984181,-4.003051057,0.032084106,-29.48519306,4.019171386
340.5058381,56.30861883,0.096113317,0.035746061,2.6887808,-1.454506612,0.062829181,-1.248224664,0.052046615,-72.12199699,6.171033943
315.8598556,46.18904494,0.096113347,0.061526375,1.5621487,-2.892425143,0.108636422,-3.804534634,0.103231784,-80.11718433,0.526531467
292.694418,24.14221112,0.096116939,0.049294574,1.9498483,-1.111641597,0.071901542,-4.701687933,0.076096695,-2.276772703,0.504740885
324.3413126,56.89807128,0.096119567,0.032782944,2.9319992,-3.866901499,0.062778258,-3.022905741,0.056190999,-76.83266297,1.941876193
324.5693975,38.51787951,0.096120906,0.020991202,4.5791044,5.070284805,0.030230219,2.699361309,0.034959003,-109.40925,0.6468134
296.1355086,36.28538892,0.096127479,0.051310632,1.8734417,-2.058645627,0.080196974,-3.066443021,0.078393246,-104.6266637,1.514913708
197.1901607,70.19286899,0.096129517,0.020218129,4.75462,-1.607013305,0.032329618,-3.524822166,0.027872875,-256.3476914,2.20036909
296.2232442,28.09021716,0.096130517,0.052320493,1.8373396,-2.033809883,0.080867935,-4.248255982,0.087119888,-42.11660688,0.468827334
319.2440834,58.35272016,0.096130775,0.030134724,3.1900334,-2.506824483,0.057542373,-2.182025716,0.054253412,-125.1820608,0.751754077
317.2916397,46.41118957,0.096132513,0.036960618,2.6009445,-3.699323634,0.055349371,-3.730652054,0.061602795,-12.0345733,5.184067954
358.8461425,47.35576615,0.096136025,0.021380627,4.496408,0.034852322,0.028132465,-0.162719148,0.020453984,-81.0723477,1.539767111
287.4345976,31.27703805,0.096139021,0.018492204,5.1988945,-1.35994821,0.028860856,-3.715397124,0.029518725,-35.79219555,2.533659002
296.9222714,32.35667352,0.09614193,0.028810511,3.3370435,-3.345611493,0.045970043,-6.895879126,0.05222534,-14.10201304,6.543045573
304.6558068,39.2458191,0.096143594,0.041301471,2.3278491,-3.376712799,0.07053806,-5.240647124,0.069790223,-32.11408253,2.394941626
315.5602738,57.36642466,0.096143609,0.023948449,4.014607,-2.332317352,0.048932792,-2.310880314,0.049669005,-85.98886709,0.72008686
295.0592083,26.34913566,0.096147696,0.040897333,2.3509526,-2.558541338,0.061487531,-5.377589801,0.06784563,-9.234096848,0.952793416
317.1858471,54.70339127,0.096151544,0.085944408,1.1187644,-2.270523573,0.162326857,-2.010719414,0.152650117,-76.5545923,0.91192995
289.9990025,35.49868634,0.096154031,0.026130253,3.6797972,-6.432210879,0.039894381,-5.196851137,0.041907099,-63.5032508,0.714599446
324.6462897,49.88734964,0.096154504,0.035626197,2.6989832,-2.391437168,0.062527867,-3.858967087,0.058430922,-62.25928948,0.500866128
291.8404264,24.87676455,0.096157766,0.042723905,2.2506783,-1.213425631,0.054765198,4.283879193,0.062694047,-111.3781302,0.864574525
310.048739,35.85924557,0.096165006,0.048329027,1.9897981,-3.317580177,0.071104132,-4.518385373,0.082754703,22.10279043,1.024325175
296.8741173,30.8979895,0.096165484,0.032621219,2.9479427,-4.324341687,0.049823721,-6.720054434,0.055804275,-30.3212145,4.454031867
302.2686305,38.99693786,0.096168664,0.042669146,2.253822,-2.293362906,0.070105306,-4.858525735,0.071853924,-30.15912032,1.283351898
292.0600971,25.6196884,0.096169265,0.041898193,2.295308,-2.988281126,0.061621162,-5.231592098,0.068197031,30.38927155,0.399074459
295.4321067,51.66570012,0.096170151,0.013157789,7.30899,-1.186755648,0.026505253,-3.472773028,0.035894861,-55.97913444,1.770913178
339.3378962,56.08695758,0.096171045,0.032208903,2.985853,-3.167511489,0.055825177,-3.246332952,0.052036359,-100.1889675,2.497815532
325.7656046,45.67709591,0.096172731,0.028806489,3.3385787,-2.145765341,0.049650641,-0.086366165,0.05134479,-114.5973299,0.537409727
332.2011747,53.57537127,0.096176686,0.032720763,2.9393167,-2.19793923,0.057841762,-2.122462628,0.055357237,-109.98405,1.035620523
328.2799381,55.15014301,0.09618372,0.050113206,1.9193288,-2.535924273,0.088241907,-2.474943723,0.086919296,-81.05726675,1.216545549
297.1917618,18.51716564,0.096187447,0.031433218,3.0600574,-2.138082441,0.037944618,-4.71183029,0.040644461,17.53402724,4.243776329
310.6635532,36.73023888,0.096191888,0.036673672,2.622914,-2.930122471,0.061367962,-5.159196179,0.054830721,-49.70527431,1.254473106
339.8244027,42.24017666,0.096195686,0.027795137,3.4608817,-5.402465985,0.039158816,-3.161738415,0.042293542,-135.9655502,1.149383559
328.4010776,47.86983657,0.0961959,0.053156738,1.8096652,-2.025964728,0.089538189,-1.489403228,0.092148983,-97.28381801,1.672479862
299.5361611,13.78781436,0.096197023,0.027137495,3.5448012,-4.074264822,0.04509895,-8.977613912,0.033719071,41.37861513,0.741676275
292.5962033,21.96793838,0.096198655,0.07284968,1.320509,-4.397368549,0.101431869,-6.465206432,0.109528936,-5.706189242,4.08642168
287.934901,26.40515014,0.096199703,0.020812779,4.622146,-2.382699448,0.027977123,-4.642171435,0.034151186,-9.429681227,0.854397939
295.0567157,25.81115174,0.096200382,0.082734722,1.162757,-3.019951662,0.127683873,-4.293593586,0.124681627,8.772707543,1.366956808
307.4107805,31.48058701,0.096200565,0.044373418,2.1679773,-3.596752881,0.061744177,-5.664470756,0.063152508,-28.10565016,1.014607831
290.3416338,32.76758328,0.096201253,0.032292304,2.9790769,-1.735336571,0.055560531,-3.405064835,0.063757203,-93.06361964,0.723124555
299.5909361,17.02065021,0.096201743,0.018337507,5.2461734,-1.369721864,0.022824292,-4.373769591,0.021027016,12.6281572,0.794662146
285.5845395,37.78979397,0.096204079,0.028081378,3.425903,-0.969938323,0.046819077,-3.601659507,0.047921475,-90.79124579,0.550353413
322.1257698,44.96748963,0.096205843,0.022224876,4.328746,-3.871010786,0.038835126,-3.120193875,0.035346825,-37.43922489,0.457221024
317.6700783,44.77199988,0.096206211,0.041207071,2.3347015,-0.164968075,0.071925799,-2.401806204,0.069874183,-66.93674329,1.102040227
359.8957807,43.67167608,0.096209893,0.038364309,2.5077968,-0.311875738,0.05019462,-1.225468959,0.037097062,-21.67099631,0.302177156
292.0417576,24.03853434,0.096215008,0.062813532,1.531756,-3.374662546,0.072109953,-4.403927234,0.07537617,-17.79084428,1.457660386
274.0723826,62.25421929,0.09621796,0.023725499,4.055466,-0.484250544,0.060985755,-0.67208926,0.048766151,-81.33955624,0.536150378
300.1131624,40.16731583,0.096218809,0.042068227,2.2872086,-2.082848657,0.075606431,-3.75012038,0.077440736,-48.13465005,0.311908399
307.0993101,35.67317654,0.096220778,0.094572342,1.0174304,-3.240567841,0.155989528,-6.359366849,0.160286875,19.99417652,1.595346252
345.1062287,49.18370669,0.096221834,0.032672394,2.94505,-1.885945172,0.051246668,-1.509569763,0.051109701,-77.64306895,0.459722051
322.4281282,7.990799044,0.096223205,0.042645993,2.2563245,-1.810159178,0.073929403,-1.680944851,0.063322478,-246.7213583,1.570362549
302.6830541,19.08260537,0.096226449,0.022507506,4.275305,-2.397017051,0.029728394,-5.971496797,0.024852228,7.683145277,7.477200235
311.6363124,27.9216611,0.096226813,0.018792151,5.1205854,-2.478548712,0.030356089,-4.822451623,0.031605364,-67.8903833,0.862210393
297.2239911,53.66508222,0.096229329,0.016008967,6.010964,-1.377717671,0.02750529,-3.059494674,0.028914356,-87.30307711,1.023203029
292.5936694,19.96791108,0.096230066,0.100230133,0.9600912,-2.516885288,0.116161115,-5.555064752,0.145274305,25.91617457,1.305504696
293.4126693,30.04367437,0.096233289,0.021168769,4.5460033,-1.952764456,0.033576335,-5.783454794,0.040616429,-4.642276256,2.419850232
304.4748953,35.82122345,0.096237735,0.069096331,1.3928052,-2.678356223,0.109563203,-4.999936372,0.117832355,2.091994843,1.394701935
331.2716098,47.32575864,0.096238181,0.03073639,3.1310828,2.432120756,0.055117554,0.757656255,0.057495235,-188.6505413,2.154848626
319.6149961,26.36388764,0.096240107,0.022838089,4.2140174,-3.757628936,0.03867779,-3.120655561,0.0500033,-44.14693095,0.99903844
298.3741873,37.63841034,0.096240534,0.017276844,5.5704927,-2.887609378,0.028635464,-5.825711616,0.032588002,-23.70713654,0.963119475
290.7042374,27.51185623,0.096241469,0.027074575,3.5546806,-3.368772871,0.037199037,-5.070846276,0.045148257,-128.5674852,1.74007519
289.6757543,23.06499432,0.096241976,0.044218547,2.176507,-2.48018445,0.060906763,-5.5739364,0.071039605,-30.79862305,2.880146393
295.9046613,36.93024582,0.096246879,0.021015474,4.57981,-2.801302258,0.030526119,-3.883210585,0.036570988,-66.61649266,1.500875134
295.5635936,49.15746115,0.096251597,0.01710776,5.626195,-3.315681402,0.032147451,-3.621698929,0.029295025,-15.0886574,1.396342779
340.1739997,50.62683345,0.096251837,0.021467496,4.483608,-1.592248259,0.031353303,-0.809666878,0.034129703,-108.5529851,1.000540089
301.0530111,21.59441191,0.096252641,0.026500707,3.6320782,-2.367150483,0.041076887,-4.066497271,0.035579234,-254.2038174,1.562444998
299.2900177,38.23040785,0.096257781,0.046578148,2.0665867,-5.015384153,0.090134524,-6.554573527,0.079151541,-36.65968879,0.863242818
299.5657497,17.82304554,0.096258628,0.022715325,4.2376075,-1.506317048,0.030189106,-4.806223598,0.027216832,-14.55732729,3.800416143
294.2537539,24.67459298,0.096263006,0.043382072,2.2189581,-2.947527166,0.067014547,-6.041482083,0.069464903,31.04108134,1.036364868
294.9426944,28.68687729,0.096263386,0.040294352,2.3890045,-2.439402469,0.05782626,-3.809522913,0.074220866,-86.35534939,0.299094465
269.972962,77.12875734,0.096265805,0.019554882,4.922853,-2.467084437,0.02704834,1.643191071,0.032447218,-302.9120132,1.92078105
318.2570538,42.41459744,0.096268,0.043778471,2.1989803,-2.804729416,0.072129103,-2.211683192,0.081046428,-36.99114563,0.8524229
355.9279871,58.69261494,0.096268865,0.047197253,2.0397134,-0.547208942,0.064279697,-1.304447471,0.059318429,-61.1240061,3.05361298
305.0093372,46.14258502,0.096269856,0.044192697,2.178411,-3.377926278,0.080401921,-4.615795935,0.077953837,-62.62606822,1.110304683
321.304399,49.37149416,0.096271265,0.050776844,1.8959678,-3.022174679,0.091235568,-3.413624101,0.085716692,-73.16533445,4.938132615
288.2230661,30.37249191,0.09627219,0.019892133,4.8397117,-1.257193561,0.02935105,-3.367513026,0.032849876,6.904287054,0.625077762
326.5899105,43.53510177,0.096278063,0.021508617,4.4762554,-3.708553578,0.037068093,-3.847887041,0.038583189,-36.18441801,3.845323794
296.219882,25.31242007,0.096279944,0.036685527,2.6244667,-2.475543968,0.053082744,-5.268169492,0.058365486,24.61609126,5.187886789
295.9303606,31.16792386,0.096283468,0.033695502,2.8574576,-2.602808902,0.051577514,-4.957649211,0.054137297,-77.30532197,1.765361613
302.5609911,50.42237417,0.096283907,0.022767385,4.2290277,-2.077816533,0.043258192,-2.069889892,0.045311611,-124.5979852,2.26488442
313.7877727,38.43795635,0.096285743,0.06786068,1.4188738,-2.48797021,0.098887518,-4.44641729,0.115029644,-48.60733215,0.766337866
305.4900364,12.93779985,0.096288935,0.022215042,4.3344026,-3.281543831,0.032728906,-7.349287894,0.033976842,-63.98618791,1.772715371
314.1362066,36.72140792,0.096290538,0.02854067,3.373801,-3.485156916,0.043025587,-3.329434556,0.043375033,-18.61684702,0.754255768
323.2151897,56.47669393,0.096291899,0.044655694,2.1563184,-1.37695575,0.08663111,-2.300768774,0.081328742,-18.60991916,6.619060826
323.8917848,56.9570176,0.096293345,0.03651163,2.6373334,-3.19098415,0.08196074,-2.001906768,0.086701805,-93.00632594,3.593054337
304.2145966,16.17353122,0.096293634,0.033196961,2.9006763,-3.955003429,0.052419042,-4.607163429,0.045980844,-4.477343723,0.423681717
344.6613759,39.52603536,0.096294307,0.033217264,2.8989236,-0.129659704,0.03684187,-7.919337692,0.041338565,-317.6844496,0.713061167
323.3468975,45.36831506,0.096294401,0.023028755,4.181485,-2.361753301,0.039631816,-3.489673801,0.041120538,-50.53820834,1.020325842
245.6076055,61.79146071,0.096294605,0.01660794,5.7981067,-3.650665001,0.028609314,-1.640009758,0.029330619,-280.0645616,1.367759765
293.5801055,25.84272291,0.096295913,0.031454837,3.0614023,-1.972232318,0.041764467,-5.186832218,0.050749821,-20.08226561,0.935701333
